Server Info
time,26.856,32.615,89.563,139.421
elapsed,0.000,5.759,62.707,112.565
bitrate,400,400,2000,400
framerate,29.97,29.97,29.97,29.97
bufferLevel,29.874,17.861,10.049,30.391
GMSD,0,0,0.83787,0
bitrateSwitch,0,0,1,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),6015,0,5080,1251

IP,10.0.0.44
Attribute,HIGH
initTime,2023-04-13 22:51:32.779189
endTime,2023-04-13 22:53:41.326075
liveTime(sec),128.546886
startupDelay,555
Total stalling Event,0
player width,1280
player height,720
time,28.027,34.316,44.670,65.733,68.950,111.449
elapsed,0.000,6.289,16.643,37.706,40.923,83.422
bitrate,2000,1401,1401,800,400,800
framerate,29.97,29.97,29.97,29.97,29.97,29.97
bufferLevel,6.053,26.826,30.738,31.614,31.869,31.385
GMSD,0,0,0.96149,0,0,0
bitrateSwitch,0,1,0,1,1,1
stalling,0,0,0,0,0,0
stallingTime (sec),0,0,0,0,0,0
Throughput (Kbps),7765,11564,4046,1983,1724,2149

IP,10.0.0.36
Attribute,HIGH
initTime,2023-04-13 22:51:33.325471
endTime,2023-04-13 22:53:41.326085
liveTime(sec),128.000614
startupDelay,1251
Total stalling Event,0
player width,1280
player height,720
time,28.072,34.737,44.657,117.467,140.573
elapsed,0.000,6.665,16.585,89.395,112.501
bitrate,2000,1401,800,800,800
framerate,29.97,29.97,29.97,29.97,29.97
bufferLevel,6.802,6.988,33.74,31.072,30.665
GMSD,0,0,0.75340,0,0
bitrateSwitch,0,1,1,0,0
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),7765,4522,11750,1471,1487

IP,10.0.0.34
Attribute,HIGH
initTime,2023-04-13 22:51:33.610102
endTime,2023-04-13 22:53:41.326087
liveTime(sec),127.715985
startupDelay,929
Total stalling Event,0
player width,1280
player height,720
time,28.520,34.898,98.137,103.052,113.832
elapsed,0.000,6.378,69.617,74.532,85.312
bitrate,400,400,400,400,400
framerate,29.97,29.97,29.97,29.97,29.97
bufferLevel,30.965,19.18,26.022,27.062,29.083
GMSD,0,0,0,0,0
bitrateSwitch,0,0,0,0,0
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),6015,0,1681,1529,1324

IP,10.0.0.40
Attribute,HIGH
initTime,2023-04-13 22:51:33.997489
endTime,2023-04-13 22:53:41.326090
liveTime(sec),127.328601
startupDelay,887
Total stalling Event,0
player width,1280
player height,720
time,28.275,34.524,64.099
elapsed,0.000,6.249,35.824
bitrate,2000,1401,800
framerate,29.97,29.97,29.97
bufferLevel,5.832,30.293,32.938
GMSD,0,0,0
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),9201,12542,2830

IP,10.0.0.18
Attribute,HIGH
initTime,2023-04-13 22:51:35.437955
endTime,2023-04-13 22:53:41.326092
liveTime(sec),125.888137
startupDelay,907
Total stalling Event,0
player width,1280
player height,720
time,30.508,47.296,47.300,55.450
elapsed,0.000,16.788,16.792,24.942
bitrate,2000,1401,1401,800
framerate,29.97,29.97,29.97,29.97
bufferLevel,6.181,11.067,30.49,30.454
GMSD,0,0,0,0
bitrateSwitch,0,1,0,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),7765,7869,7741,2149

IP,10.0.0.22
Attribute,HIGH
initTime,2023-04-13 22:51:36.452405
endTime,2023-04-13 22:53:41.326095
liveTime(sec),124.87369
startupDelay,1065
Total stalling Event,0
player width,1280
player height,720
time,30.704,42.548,129.990
elapsed,0.000,11.844,99.286
bitrate,2000,1401,400
framerate,29.97,29.97,29.97
bufferLevel,6.824,30.513,30.409
GMSD,0,0,0
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),8186,12543,950

IP,10.0.0.14
Attribute,HIGH
initTime,2023-04-13 22:51:36.776565
endTime,2023-04-13 22:53:41.326097
liveTime(sec),124.549532
startupDelay,841
Total stalling Event,0
player width,1280
player height,720
time,32.144,68.552
elapsed,0.000,36.408
bitrate,2000,800
framerate,29.97,29.97
bufferLevel,6.053,32.94
GMSD,0,0
bitrateSwitch,0,1
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),7765,2671

IP,10.0.0.20
Attribute,HIGH
initTime,2023-04-13 22:51:38.450722
endTime,2023-04-13 22:53:41.326106
liveTime(sec),122.875384
startupDelay,844
Total stalling Event,0
player width,1280
player height,720
time,33.831,82.874,136.237
elapsed,0.000,49.043,102.406
bitrate,2000,1401,800
framerate,29.97,29.97,29.97
bufferLevel,6.494,30.531,32.329
GMSD,0,0,0
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),8186,12543,3729

IP,10.0.0.38
Attribute,HIGH
initTime,2023-04-13 22:51:40.025055
endTime,2023-04-13 22:53:41.326109
liveTime(sec),121.301054
startupDelay,499
Total stalling Event,0
player width,1280
player height,720
time,34.888,82.394
elapsed,0.000,47.506
bitrate,400,2000
framerate,29.97,29.97
bufferLevel,29.396,17.147
GMSD,0,0
bitrateSwitch,0,1
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),4456,9727

IP,10.0.0.42
Attribute,HIGH
initTime,2023-04-13 22:51:41.734651
endTime,2023-04-13 22:53:41.326111
liveTime(sec),119.59146
startupDelay,228
Total stalling Event,0
player width,1280
player height,720
time,41.224,88.346,127.465,134.251
elapsed,0.000,47.122,86.241,93.027
bitrate,2000,1401,800,800
framerate,29.97,29.97,29.97,29.97
bufferLevel,5.008,29.095,29.22,32.764
GMSD,0,0,0,0
bitrateSwitch,0,1,1,0
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),7765,12543,1300,3729

IP,10.0.0.28
Attribute,HIGH
initTime,2023-04-13 22:51:43.393678
endTime,2023-04-13 22:53:41.326114
liveTime(sec),117.932436
startupDelay,1297
Total stalling Event,0
player width,1280
player height,720
time,100.238,104.422,110.186
elapsed,0.000,4.184,9.948
bitrate,1401,800,800
framerate,29.97,29.97,29.97
bufferLevel,31.21,30.809,30.347
GMSD,0,0,0
bitrateSwitch,0,1,0
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),12543,1983,2149

IP,10.0.0.6
Attribute,HIGH
initTime,2023-04-13 22:51:44.084400
endTime,2023-04-13 22:53:41.326116
liveTime(sec),117.241716
startupDelay,852
Total stalling Event,0
player width,1280
player height,720
time,92.113,103.471,134.250,141.819
elapsed,0.000,11.358,42.137,49.706
bitrate,1401,400,800,2000
framerate,29.97,29.97,29.97,29.97
bufferLevel,3.277,30.529,29.519,10.973
GMSD,0,0,0,0
bitrateSwitch,0,1,1,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),3631,1033,1471,3646

Avg GMSD,0.8847293333333333
Total Bitrate Switch,47
Total Stalling Event, 0

